"TRADINGDATE","FUNDCLASSID","SYMBOL","NAV","ACCUMULATIVENAV","NAVGROWTHRATE","ACCUMULATIVENAVGROWTH","ADJUSTFACTOR","ACCADJUSTFACTOR","ADJUSTEDNAV","ADJUSTEDNAVGROWTH","RISKPREMIUM","UPDATEID","UPDATESTATE","UPDATETIME","BUSINESSTIME","UTSID"
2021-01-29 00:00:00.000,202000007287,"004685",1.7164,1.7164,-1.174574,-1.174574,1.000000,1.000000,1.716400,-1.174574,-1.178674,178188787,1,2021-01-29 22:14:17.000,2021-01-29 20:52:09.000,44576379
2021-03-15 00:00:00.000,202000007287,"004685",1.8613,1.8613,0.312584,0.312584,1.000000,1.000000,1.861300,0.312584,0.308484,178819255,1,2021-03-15 22:14:54.000,2021-03-15 20:52:00.000,44978038
2021-04-20 00:00:00.000,202000007287,"004685",2.0095,2.0095,-0.104395,-0.104395,1.000000,1.000000,2.009500,-0.104395,-0.108495,179237432,1,2021-04-20 22:16:04.000,2021-04-20 20:52:02.000,45348652
2021-06-08 00:00:00.000,202000007287,"004685",2.0686,2.0686,0.427226,0.427226,1.000000,1.000000,2.068600,0.427226,0.423126,196351715,1,2021-06-09 01:10:55.000,2021-06-08 22:53:00.000,45841533
2021-06-09 00:00:00.000,202000007287,"004685",2.0761,2.0761,0.362564,0.362564,1.000000,1.000000,2.076100,0.362564,0.358464,196362000,1,2021-06-09 22:13:52.000,2021-06-09 20:52:57.000,45850078
2021-08-03 00:00:00.000,202000007287,"004685",2.0790,2.0790,0.207259,0.207259,1.000000,1.000000,2.079000,0.207259,0.203159,197305985,1,2021-08-03 22:13:33.000,2021-08-03 20:51:39.000,46487430
2021-09-27 00:00:00.000,202000007287,"004685",2.2501,2.2501,-2.778258,-2.778258,1.000000,1.000000,2.250100,-2.778258,-2.782358,199286061,1,2021-09-28 01:18:58.000,2021-09-27 22:52:28.000,49045214
2021-11-12 00:00:00.000,202000007287,"004685",2.2862,2.2862,0.404040,0.404040,1.000000,1.000000,2.286200,0.404040,0.399940,199863406,1,2021-11-12 22:19:30.000,2021-11-12 20:52:04.000,49723198
2022-03-28 00:00:00.000,202000007287,"004685",2.8322,2.8322,0.315234,0.315234,1.000000,1.000000,2.832200,0.315234,0.311134,264933672,1,2022-03-28 23:27:51.000,2022-03-28 21:49:11.000,52347082
2022-06-29 00:00:00.000,202000007287,"004685",3.1339,3.1339,-1.182443,-1.182443,1.000000,1.000000,3.133900,-1.182443,-1.186543,267868990,1,2022-06-30 01:15:47.000,2022-06-29 23:47:48.000,53821259
2022-10-20 00:00:00.000,202000007287,"004685",3.3186,3.3186,-0.159451,-0.159451,1.000000,1.000000,3.318600,-0.159451,-0.163551,270687518,1,2022-10-20 21:20:34.000,2022-10-20 19:48:23.000,55420047
2017-12-25 00:00:00.000,202000007287,"004685",1.0187,1.0187,-0.049058,-0.049058,1.000000,1.000000,1.018700,-0.049058,-0.053158,40179318,1,2017-12-27 09:56:03.000,2017-12-25 20:51:41.000,15789644
2018-03-15 00:00:00.000,202000007287,"004685",1.0303,1.0303,0.048553,0.048553,1.000000,1.000000,1.030300,0.048553,0.044453,42597899,1,2018-03-16 07:46:35.000,2018-03-15 20:51:05.000,17431761
2018-05-21 00:00:00.000,202000007287,"004685",1.0444,1.0444,0.019153,0.019153,1.000000,1.000000,1.044400,0.019153,0.015053,45294116,1,2018-05-22 08:52:06.000,2018-05-21 20:52:21.000,18033813
2018-07-24 00:00:00.000,202000007287,"004685",1.0671,1.0671,0.357378,0.357378,1.000000,1.000000,1.067100,0.357378,0.353278,46952721,1,2018-07-25 08:11:45.000,2018-07-24 20:51:26.000,19078330
2018-09-27 00:00:00.000,202000007287,"004685",1.0579,1.0579,-0.009452,-0.009452,1.000000,1.000000,1.057900,-0.009452,-0.013552,54936222,1,2018-09-28 10:43:46.000,2018-09-27 20:54:02.000,20031139
2018-12-05 00:00:00.000,202000007287,"004685",1.0843,1.0843,-0.009222,-0.009222,1.000000,1.000000,1.084300,-0.009222,-0.013322,66634952,1,2018-12-06 20:36:08.000,2018-12-06 09:00:30.000,21157446
2018-12-06 00:00:00.000,202000007287,"004685",1.0845,1.0845,0.018445,0.018445,1.000000,1.000000,1.084500,0.018445,0.014345,66811395,1,2018-12-07 02:42:14.000,2018-12-06 19:50:44.000,21166546
2019-02-11 00:00:00.000,202000007287,"004685",1.0907,1.0907,0.009169,0.009169,1.000000,1.000000,1.090700,0.009169,0.005069,69872990,1,2019-02-12 02:27:41.000,2019-02-11 20:50:53.000,22644861
2019-04-04 00:00:00.000,202000007287,"004685",1.0987,1.0987,0.027312,0.027312,1.000000,1.000000,1.098700,0.027312,0.023212,70921511,1,2019-04-05 03:54:32.000,2019-04-04 20:50:58.000,23316709
2019-07-29 00:00:00.000,202000007287,"004685",1.1354,1.1354,-0.140721,-0.140721,1.000000,1.000000,1.135400,-0.140721,-0.144821,138056057,1,2019-07-29 22:01:00.000,2019-07-29 20:50:14.000,27200079
2019-09-19 00:00:00.000,202000007287,"004685",1.1605,1.1605,0.537122,0.537122,1.000000,1.000000,1.160500,0.537122,0.533022,140164714,1,2019-09-20 19:06:36.000,2019-09-19 20:52:28.000,28948643
2019-11-15 00:00:00.000,202000007287,"004685",1.1260,1.1260,-0.845368,-0.845368,1.000000,1.000000,1.126000,-0.845368,-0.849468,146979180,1,2019-11-18 19:04:57.000,2019-11-15 20:53:56.000,30247315
2020-01-07 00:00:00.000,202000007287,"004685",1.2799,1.2799,1.362160,1.362160,1.000000,1.000000,1.279900,1.362160,1.358060,150400218,1,2020-01-08 09:03:39.000,2020-01-08 08:33:25.000,36180751
2020-03-05 00:00:00.000,202000007287,"004685",1.3054,1.3054,1.635005,1.635005,1.000000,1.000000,1.305400,1.635005,1.630905,153033593,1,2020-03-05 22:06:00.000,2020-03-05 20:51:24.000,37813792
2020-03-06 00:00:00.000,202000007287,"004685",1.3086,1.3086,0.245136,0.245136,1.000000,1.000000,1.308600,0.245136,0.241036,153057325,1,2020-03-06 22:05:36.000,2020-03-06 20:52:27.000,37836375
2020-04-24 00:00:00.000,202000007287,"004685",1.2946,1.2946,-1.137839,-1.137839,1.000000,1.000000,1.294600,-1.137839,-1.141939,153982007,1,2020-04-25 01:38:44.000,2020-04-24 20:51:26.000,39323928
2020-06-11 00:00:00.000,202000007287,"004685",1.3857,1.3857,-0.474036,-0.474036,1.000000,1.000000,1.385700,-0.474036,-0.478136,154572899,1,2020-06-11 22:06:28.000,2020-06-11 20:52:00.000,39821098
2020-10-22 00:00:00.000,202000007287,"004685",1.8149,1.8149,-0.148548,-0.148548,1.000000,1.000000,1.814900,-0.148548,-0.152648,157217934,1,2020-10-22 23:05:34.000,2020-10-22 21:51:16.000,41040978
2020-12-04 00:00:00.000,202000007287,"004685",1.9045,1.9045,0.184114,0.184114,1.000000,1.000000,1.904500,0.184114,0.180014,164962333,1,2020-12-05 01:09:59.000,2020-12-04 20:52:01.000,42738668
2021-01-11 00:00:00.000,202000007287,"004685",1.7322,1.7322,-2.652580,-2.652580,1.000000,1.000000,1.732200,-2.652580,-2.656680,177864637,1,2021-01-11 22:12:51.000,2021-01-11 20:51:58.000,44295432
2021-03-04 00:00:00.000,202000007287,"004685",1.8446,1.8446,0.271798,0.271798,1.000000,1.000000,1.844600,0.271798,0.267698,178670926,1,2021-03-04 22:13:25.000,2021-03-04 20:52:08.000,44845906
2021-06-22 00:00:00.000,202000007287,"004685",2.0786,2.0786,0.898015,0.898015,1.000000,1.000000,2.078600,0.898015,0.893915,196484699,1,2021-06-22 22:13:31.000,2021-06-22 20:51:58.000,45968492
2021-09-30 00:00:00.000,202000007287,"004685",2.2667,2.2667,1.477369,1.477369,1.000000,1.000000,2.266700,1.477369,1.473269,199345938,1,2021-10-02 23:23:38.000,2021-10-02 21:51:21.000,49119544
2021-11-24 00:00:00.000,202000007287,"004685",2.3397,2.3397,0.394765,0.394765,1.000000,1.000000,2.339700,0.394765,0.390665,200015677,1,2021-11-25 01:15:03.000,2021-11-24 22:52:50.000,49861229
2022-01-05 00:00:00.000,202000007287,"004685",2.6350,2.6350,-0.408194,-0.408194,1.000000,1.000000,2.635000,-0.408194,-0.412294,204296567,1,2022-01-05 22:16:54.000,2022-01-05 20:51:50.000,51000621
2022-02-17 00:00:00.000,202000007287,"004685",2.7074,2.7074,-0.496159,-0.496159,1.000000,1.000000,2.707400,-0.496159,-0.500259,261236304,1,2022-02-17 22:18:07.000,2022-02-17 20:48:49.000,51757505
2022-03-18 00:00:00.000,202000007287,"004685",2.7685,2.7685,2.124756,2.124756,1.000000,1.000000,2.768500,2.124756,2.120656,262286480,1,2022-03-18 22:16:33.000,2022-03-18 20:34:11.000,52215669
2022-05-18 00:00:00.000,202000007287,"004685",2.8260,2.8260,1.246776,1.246776,1.000000,1.000000,2.826000,1.246776,1.242676,265817899,1,2022-05-19 08:14:24.000,2022-05-19 07:30:47.000,53172920
2022-08-15 00:00:00.000,202000007287,"004685",3.3728,3.3728,0.130626,0.130626,1.000000,1.000000,3.372800,0.130626,0.126526,269485643,1,2022-08-15 23:26:31.000,2022-08-15 21:49:26.000,54511181
2022-10-14 00:00:00.000,202000007287,"004685",3.2957,3.2957,1.421757,1.421757,1.000000,1.000000,3.295700,1.421757,1.417657,270607513,1,2022-10-14 21:22:31.000,2022-10-14 19:49:18.000,55345105
2017-11-20 00:00:00.000,202000007287,"004685",1.0174,1.0174,0.000000,0.000000,1.000000,1.000000,1.017400,0.000000,-0.004100,35130148,1,2017-11-21 06:39:31.000,2017-11-20 20:52:38.000,15278843
2018-01-31 00:00:00.000,202000007287,"004685",1.0215,1.0215,0.029377,0.029377,1.000000,1.000000,1.021500,0.029377,0.025277,41392225,1,2018-02-01 08:03:21.000,2018-01-31 21:50:39.000,16708804
2018-06-19 00:00:00.000,202000007287,"004685",1.0480,1.0480,0.124200,0.124200,1.000000,1.000000,1.048000,0.124200,0.120100,46287303,1,2018-06-20 08:00:09.000,2018-06-19 20:51:30.000,18539446
2018-08-21 00:00:00.000,202000007287,"004685",1.0576,1.0576,0.113593,0.113593,1.000000,1.000000,1.057600,0.113593,0.109493,47310253,1,2018-08-22 09:08:06.000,2018-08-21 20:51:53.000,19368673
2018-11-06 00:00:00.000,202000007287,"004685",1.0784,1.0784,0.064953,0.064953,1.000000,1.000000,1.078400,0.064953,0.060853,57009701,1,2018-11-07 01:37:09.000,2018-11-06 23:50:19.000,20463807
2019-01-08 00:00:00.000,202000007287,"004685",1.0891,1.0891,0.027553,0.027553,1.000000,1.000000,1.089100,0.027553,0.023453,68108399,1,2019-01-09 02:49:58.000,2019-01-08 20:50:21.000,21910628
2019-03-11 00:00:00.000,202000007287,"004685",1.0931,1.0931,0.018300,0.018300,1.000000,1.000000,1.093100,0.018300,0.014200,70436347,1,2019-03-12 03:27:01.000,2019-03-11 20:50:41.000,23069159
2019-04-30 00:00:00.000,202000007287,"004685",1.0976,1.0976,0.063816,0.063816,1.000000,1.000000,1.097600,0.063816,0.059716,74549109,1,2019-05-01 04:25:33.000,2019-04-30 21:50:49.000,24302308
2019-05-06 00:00:00.000,202000007287,"004685",1.0797,1.0797,-1.630831,-1.630831,1.000000,1.000000,1.079700,-1.630831,-1.634931,74560035,1,2019-07-04 01:59:41.000,2019-07-03 10:05:22.000,26594212
2019-08-02 00:00:00.000,202000007287,"004685",1.1218,1.1218,-0.883548,-0.883548,1.000000,1.000000,1.121800,-0.883548,-0.887648,138142553,1,2019-08-02 22:02:29.000,2019-08-02 20:50:27.000,27269955
2019-09-23 00:00:00.000,202000007287,"004685",1.1567,1.1567,-0.610070,-0.610070,1.000000,1.000000,1.156700,-0.610070,-0.614170,140229929,1,2019-09-24 19:05:56.000,2019-09-23 21:52:13.000,29016998
2019-11-08 00:00:00.000,202000007287,"004685",1.1498,1.1498,-0.242929,-0.242929,1.000000,1.000000,1.149800,-0.242929,-0.247029,146790520,1,2019-11-11 19:07:01.000,2019-11-08 20:53:56.000,30100130
2019-12-17 00:00:00.000,202000007287,"004685",1.1948,1.1948,0.886600,0.886600,1.000000,1.000000,1.194800,0.886600,0.882500,148347180,1,2019-12-18 01:36:28.000,2019-12-17 20:54:06.000,31494893
2020-04-01 00:00:00.000,202000007287,"004685",1.2489,1.2489,-1.061554,-1.061554,1.000000,1.000000,1.248900,-1.061554,-1.065654,153789742,1,2020-04-01 22:04:42.000,2020-04-01 20:52:20.000,39158908
2020-05-19 00:00:00.000,202000007287,"004685",1.3232,1.3232,0.807558,0.807558,1.000000,1.000000,1.323200,0.807558,0.803458,154239709,1,2020-05-19 22:06:08.000,2020-05-19 20:52:55.000,39522752
2020-06-29 00:00:00.000,202000007287,"004685",1.3922,1.3922,-0.257917,-0.257917,1.000000,1.000000,1.392200,-0.257917,-0.262017,155127250,1,2020-06-29 22:05:22.000,2020-06-29 20:52:10.000,39972785
2020-08-10 00:00:00.000,202000007287,"004685",1.6987,1.6987,1.834422,1.834422,1.000000,1.000000,1.698700,1.834422,1.830322,156404392,1,2020-08-10 22:06:03.000,2020-08-10 20:51:52.000,40367522
2020-11-17 00:00:00.000,202000007287,"004685",1.8580,1.8580,-0.059168,-0.059168,1.000000,1.000000,1.858000,-0.059168,-0.063268,157669932,1,2020-11-17 22:11:34.000,2020-11-17 20:51:54.000,41419164
2020-12-29 00:00:00.000,202000007287,"004685",1.8321,1.8321,0.218806,0.218806,1.000000,1.000000,1.832100,0.218806,0.214706,177662931,1,2020-12-29 23:12:42.000,2020-12-29 21:52:01.000,44143485
2021-03-10 00:00:00.000,202000007287,"004685",1.8267,1.8267,-1.088369,-1.088369,1.000000,1.000000,1.826700,-1.088369,-1.092469,178749024,1,2021-03-10 22:13:24.000,2021-03-10 20:52:23.000,44912610
2021-06-29 00:00:00.000,202000007287,"004685",2.0570,2.0570,-0.656814,-0.656814,1.000000,1.000000,2.057000,-0.656814,-0.660914,196589528,1,2021-06-29 22:12:07.000,2021-06-29 20:51:57.000,46067421
2021-08-25 00:00:00.000,202000007287,"004685",2.2266,2.2266,0.742014,0.742014,1.000000,1.000000,2.226600,0.742014,0.737914,198425800,1,2021-08-25 21:16:33.000,2021-08-25 19:52:01.000,47591847
2021-11-02 00:00:00.000,202000007287,"004685",2.1873,2.1873,-1.366342,-1.366342,1.000000,1.000000,2.187300,-1.366342,-1.370442,199697993,1,2021-11-02 22:16:51.000,2021-11-02 20:52:05.000,49567118
2021-12-15 00:00:00.000,202000007287,"004685",2.4633,2.4633,1.270350,1.270350,1.000000,1.000000,2.463300,1.270350,1.266250,202003232,1,2021-12-15 22:18:02.000,2021-12-15 20:51:55.000,50699515
2022-02-22 00:00:00.000,202000007287,"004685",2.7392,2.7392,-0.645629,-0.645629,1.000000,1.000000,2.739200,-0.645629,-0.649729,261440115,1,2022-02-22 21:22:21.000,2022-02-22 19:48:49.000,51837448
2022-03-22 00:00:00.000,202000007287,"004685",2.8185,2.8185,0.352489,0.352489,1.000000,1.000000,2.818500,0.352489,0.348389,264192150,1,2022-03-23 01:14:46.000,2022-03-22 23:25:12.000,52251268
2022-07-21 00:00:00.000,202000007287,"004685",3.2378,3.2378,-0.148029,-0.148029,1.000000,1.000000,3.237800,-0.148029,-0.152129,268230933,1,2022-07-22 10:18:44.000,2022-07-22 09:34:46.000,54154549
2022-08-16 00:00:00.000,202000007287,"004685",3.3973,3.3973,0.726399,0.726399,1.000000,1.000000,3.397300,0.726399,0.722299,269494123,1,2022-08-16 21:18:33.000,2022-08-16 20:01:50.000,54526258
2022-10-12 00:00:00.000,202000007287,"004685",3.2312,3.2312,1.543006,1.543006,1.000000,1.000000,3.231200,1.543006,1.538906,270569210,1,2022-10-12 21:19:56.000,2022-10-12 19:46:18.000,55312318
2022-11-07 00:00:00.000,202000007287,"004685",3.4183,3.4183,1.112196,1.112196,1.000000,1.000000,3.418300,1.112196,1.108096,270991425,1,2022-11-07 23:20:04.000,2022-11-07 21:50:23.000,55692313
2017-12-22 00:00:00.000,202000007287,"004685",1.0192,1.0192,0.029444,0.029444,1.000000,1.000000,1.019200,0.029444,0.025344,40064066,1,2017-12-27 09:50:40.000,2017-12-22 20:51:38.000,15569274
2018-03-20 00:00:00.000,202000007287,"004685",1.0311,1.0311,0.019401,0.019401,1.000000,1.000000,1.031100,0.019401,0.015301,42644018,1,2018-03-21 09:26:06.000,2018-03-20 20:52:00.000,17470419
2018-05-30 00:00:00.000,202000007287,"004685",1.0460,1.0460,0.038256,0.038256,1.000000,1.000000,1.046000,0.038256,0.034156,45645862,1,2018-05-30 23:52:27.000,2018-05-30 20:52:23.000,18370785
2018-10-15 00:00:00.000,202000007287,"004685",1.0578,1.0578,-0.009453,-0.009453,1.000000,1.000000,1.057800,-0.009453,-0.013553,56703721,1,2018-10-16 08:47:41.000,2018-10-15 21:50:17.000,20182613
2019-01-29 00:00:00.000,202000007287,"004685",1.0898,1.0898,0.027536,0.027536,1.000000,1.000000,1.089800,0.027536,0.023436,68929104,1,2019-01-30 03:26:03.000,2019-01-29 20:50:44.000,22409145
2019-04-02 00:00:00.000,202000007287,"004685",1.0976,1.0976,0.072939,0.072939,1.000000,1.000000,1.097600,0.072939,0.068839,70775141,1,2019-04-03 05:57:17.000,2019-04-02 21:51:04.000,23296447
2019-05-31 00:00:00.000,202000007287,"004685",1.1213,1.1213,-0.008917,-0.008917,1.000000,1.000000,1.121300,-0.008917,-0.013017,134688813,1,2019-07-04 01:59:41.000,2019-05-31 21:49:52.000,26536055
2019-06-03 00:00:00.000,202000007287,"004685",1.1138,1.1138,-0.668866,-0.668866,1.000000,1.000000,1.113800,-0.668866,-0.672966,134722263,1,2019-07-04 01:59:41.000,2019-06-03 20:50:06.000,26520651
2019-07-23 00:00:00.000,202000007287,"004685",1.1326,1.1326,0.443420,0.443420,1.000000,1.000000,1.132600,0.443420,0.439320,137960272,1,2019-07-24 19:01:54.000,2019-07-23 20:51:34.000,27120160
2019-09-11 00:00:00.000,202000007287,"004685",1.1623,1.1623,-0.214629,-0.214629,1.000000,1.000000,1.162300,-0.214629,-0.218729,139575027,1,2019-09-12 22:35:37.000,2019-09-11 20:52:43.000,28703432
2019-11-12 00:00:00.000,202000007287,"004685",1.1381,1.1381,0.485608,0.485608,1.000000,1.000000,1.138100,0.485608,0.481508,146942712,1,2019-11-13 19:06:05.000,2019-11-12 20:53:49.000,30171863
2020-01-02 00:00:00.000,202000007287,"004685",1.2495,1.2495,1.215067,1.215067,1.000000,1.000000,1.249500,1.215067,1.210967,150270302,1,2020-01-02 23:04:14.000,2020-01-02 21:52:53.000,34825893
2020-02-17 00:00:00.000,202000007287,"004685",1.2060,1.2060,2.997694,2.997694,1.000000,1.000000,1.206000,2.997694,2.993594,152725045,1,2020-02-18 10:09:17.000,2020-02-18 09:21:36.000,37591634
2020-04-08 00:00:00.000,202000007287,"004685",1.3107,1.3107,1.368910,1.368910,1.000000,1.000000,1.310700,1.368910,1.364810,153828825,1,2020-04-08 22:05:59.000,2020-04-08 20:51:20.000,39193250
2020-05-28 00:00:00.000,202000007287,"004685",1.3398,1.3398,-0.297663,-0.297663,1.000000,1.000000,1.339800,-0.297663,-0.301763,154353712,1,2020-05-29 00:03:56.000,2020-05-28 22:52:00.000,39612373
2020-05-29 00:00:00.000,202000007287,"004685",1.3498,1.3498,0.746380,0.746380,1.000000,1.000000,1.349800,0.746380,0.742280,154356886,1,2020-05-29 22:05:30.000,2020-05-29 20:52:02.000,39617953
2020-07-08 00:00:00.000,202000007287,"004685",1.5176,1.5176,1.941291,1.941291,1.000000,1.000000,1.517600,1.941291,1.937191,155239139,1,2020-07-08 22:04:56.000,2020-07-08 20:51:57.000,40071687
2020-08-17 00:00:00.000,202000007287,"004685",1.7350,1.7350,1.213394,1.213394,1.000000,1.000000,1.735000,1.213394,1.209294,156490641,1,2020-08-17 23:05:07.000,2020-08-17 21:53:10.000,40436313
2020-09-22 00:00:00.000,202000007287,"004685",1.7958,1.7958,-1.030587,-1.030587,1.000000,1.000000,1.795800,-1.030587,-1.034687,156887607,1,2020-09-22 22:06:18.000,2020-09-22 20:52:12.000,40774826
2020-11-12 00:00:00.000,202000007287,"004685",1.8352,1.8352,0.328012,0.328012,1.000000,1.000000,1.835200,0.328012,0.323912,157595045,1,2020-11-12 22:13:39.000,2020-11-12 20:51:16.000,41364482
2020-12-24 00:00:00.000,202000007287,"004685",1.8204,1.8204,-1.370754,-1.370754,1.000000,1.000000,1.820400,-1.370754,-1.374854,177412645,1,2020-12-24 22:26:14.000,2020-12-24 20:51:16.000,43931894
2021-02-01 00:00:00.000,202000007287,"004685",1.7068,1.7068,-0.559310,-0.559310,1.000000,1.000000,1.706800,-0.559310,-0.563410,178212562,1,2021-02-01 22:14:45.000,2021-02-01 20:51:58.000,44599863
2021-05-10 00:00:00.000,202000007287,"004685",1.9919,1.9919,0.565457,0.565457,1.000000,1.000000,1.991900,0.565457,0.561357,179423019,1,2021-05-10 22:15:15.000,2021-05-10 20:52:15.000,45526758
2021-09-08 00:00:00.000,202000007287,"004685",2.3292,2.3292,1.234353,1.234353,1.000000,1.000000,2.329200,1.234353,1.230253,198621631,1,2021-09-08 21:15:46.000,2021-09-08 19:51:29.000,47773679
2021-11-01 00:00:00.000,202000007287,"004685",2.2176,2.2176,0.434783,0.434783,1.000000,1.000000,2.217600,0.434783,0.430683,199677270,1,2021-11-01 22:15:49.000,2021-11-01 20:52:06.000,49548164
2021-12-10 00:00:00.000,202000007287,"004685",2.3925,2.3925,0.983454,0.983454,1.000000,1.000000,2.392500,0.983454,0.979354,201926507,1,2021-12-10 22:18:37.000,2021-12-10 20:51:56.000,50628434
2022-03-14 00:00:00.000,202000007287,"004685",2.7209,2.7209,-1.413095,-1.413095,1.000000,1.000000,2.720900,-1.413095,-1.417195,262190638,1,2022-03-14 22:20:03.000,2022-03-14 20:48:55.000,52128979
2022-04-11 00:00:00.000,202000007287,"004685",2.8144,2.8144,-1.131174,-1.131174,1.000000,1.000000,2.814400,-1.131174,-1.135274,265112799,1,2022-04-11 21:16:07.000,2022-04-11 19:50:11.000,52510074
2022-05-10 00:00:00.000,202000007287,"004685",2.7103,2.7103,0.979881,0.979881,1.000000,1.000000,2.710300,0.979881,0.975781,265579974,1,2022-05-10 22:22:02.000,2022-05-10 20:49:46.000,52938621
2022-11-24 00:00:00.000,202000007287,"004685",3.4974,3.4974,0.292498,0.292498,1.000000,1.000000,3.497400,0.292498,0.288398,271352299,1,2022-11-24 21:24:41.000,2022-11-24 19:48:51.000,56058223
2017-12-01 00:00:00.000,202000007287,"004685",1.0184,1.0184,0.029467,0.029467,1.000000,1.000000,1.018400,0.029467,0.025367,35261246,1,2017-12-02 09:30:02.000,2017-12-01 21:51:12.000,15397932
2018-02-13 00:00:00.000,202000007287,"004685",1.0158,1.0158,0.197278,0.197278,1.000000,1.000000,1.015800,0.197278,0.193178,41899780,1,2018-02-14 06:38:53.000,2018-02-13 20:51:19.000,16871469
2018-05-08 00:00:00.000,202000007287,"004685",1.0449,1.0449,-0.057389,-0.057389,1.000000,1.000000,1.044900,-0.057389,-0.061489,45160008,1,2018-05-09 07:37:55.000,2018-05-08 20:52:26.000,17906487
2018-07-03 00:00:00.000,202000007287,"004685",1.0546,1.0546,0.161459,0.161459,1.000000,1.000000,1.054600,0.161459,0.157359,46602249,1,2018-07-04 08:30:58.000,2018-07-03 21:52:02.000,18835693
2018-07-04 00:00:00.000,202000007287,"004685",1.0510,1.0510,-0.341362,-0.341362,1.000000,1.000000,1.051000,-0.341362,-0.345462,46683942,1,2018-07-05 08:54:20.000,2018-07-04 20:52:01.000,18849611
2018-09-03 00:00:00.000,202000007287,"004685",1.0576,1.0576,-0.037807,-0.037807,1.000000,1.000000,1.057600,-0.037807,-0.041907,47511944,1,2018-09-04 12:05:42.000,2018-09-03 21:51:25.000,19596973
2018-09-04 00:00:00.000,202000007287,"004685",1.0579,1.0579,0.028366,0.028366,1.000000,1.000000,1.057900,0.028366,0.024266,47573720,1,2018-09-05 01:53:23.000,2018-09-04 20:51:50.000,19609696
2018-11-05 00:00:00.000,202000007287,"004685",1.0777,1.0777,0.037130,0.037130,1.000000,1.000000,1.077700,0.037130,0.033030,57002181,1,2018-11-06 12:18:05.000,2018-11-05 20:50:44.000,20458207
2018-12-26 00:00:00.000,202000007287,"004685",1.0858,1.0858,0.000000,0.000000,1.000000,1.000000,1.085800,0.000000,-0.004100,67270486,1,2018-12-27 03:07:08.000,2018-12-26 20:51:00.000,21565404
2019-03-01 00:00:00.000,202000007287,"004685",1.0921,1.0921,0.000000,0.000000,1.000000,1.000000,1.092100,0.000000,-0.004100,70301968,1,2019-03-02 02:55:59.000,2019-03-01 20:50:12.000,22960218
2019-06-30 00:00:00.000,202000007287,"004685",1.1354,1.1354,0.000000,0.000000,1.000000,1.000000,1.135400,0.000000,-0.004100,136716076,1,2019-07-04 01:59:41.000,2019-06-30 19:49:46.000,26596566
2019-08-19 00:00:00.000,202000007287,"004685",1.1193,1.1193,1.284952,1.284952,1.000000,1.000000,1.119300,1.284952,1.280852,138396651,1,2019-08-20 13:34:20.000,2019-08-20 09:21:22.000,27922100
2019-10-10 00:00:00.000,202000007287,"004685",1.1540,1.1540,1.006565,1.006565,1.000000,1.000000,1.154000,1.006565,1.002465,145295847,1,2019-10-11 19:05:35.000,2019-10-10 20:53:54.000,29495369
2019-11-21 00:00:00.000,202000007287,"004685",1.1386,1.1386,0.184778,0.184778,1.000000,1.000000,1.138600,0.184778,0.180678,147066228,1,2019-11-22 19:03:48.000,2019-11-21 20:54:13.000,30432483
2020-01-10 00:00:00.000,202000007287,"004685",1.2832,1.2832,-0.186683,-0.186683,1.000000,1.000000,1.283200,-0.186683,-0.190783,150447313,1,2020-01-10 22:05:44.000,2020-01-10 20:52:48.000,36217474
2020-02-28 00:00:00.000,202000007287,"004685",1.1956,1.1956,-4.581006,-4.581006,1.000000,1.000000,1.195600,-4.581006,-4.585106,152909317,1,2020-02-28 22:04:28.000,2020-02-28 20:52:27.000,37733658
2020-04-23 00:00:00.000,202000007287,"004685",1.3095,1.3095,-0.007636,-0.007636,1.000000,1.000000,1.309500,-0.007636,-0.011736,153975589,1,2020-04-23 23:05:12.000,2020-04-23 21:51:23.000,39308791
2020-06-03 00:00:00.000,202000007287,"004685",1.3881,1.3881,0.543242,0.543242,1.000000,1.000000,1.388100,0.543242,0.539142,154396441,1,2020-06-03 22:06:53.000,2020-06-03 20:51:57.000,39648945
2020-09-04 00:00:00.000,202000007287,"004685",1.8223,1.8223,1.126526,1.126526,1.000000,1.000000,1.822300,1.126526,1.122426,156708641,1,2020-09-04 22:06:17.000,2020-09-04 20:52:03.000,40614243
2021-03-22 00:00:00.000,202000007287,"004685",1.9039,1.9039,1.190539,1.190539,1.000000,1.000000,1.903900,1.190539,1.186439,178891312,1,2021-03-23 08:30:44.000,2021-03-22 21:10:00.000,45044623
2021-04-23 00:00:00.000,202000007287,"004685",1.9823,1.9823,-1.097640,-1.097640,1.000000,1.000000,1.982300,-1.097640,-1.101740,179289245,1,2021-04-23 22:16:12.000,2021-04-23 20:52:10.000,45398216
2021-06-23 00:00:00.000,202000007287,"004685",2.0777,2.0777,-0.043298,-0.043298,1.000000,1.000000,2.077700,-0.043298,-0.047398,196507792,1,2021-06-23 22:13:05.000,2021-06-23 20:51:57.000,45988682
